# batch_id=B-PARTNER_BETA-LMS-20240115,partner_code=PARTNER_BETA,business_date=2024-01-15,declared_count=195,declared_amount_paise=102337188
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-001820,235394,SUCCESS,2024-01-15T11:30Z,UTR-LOAN-001820-879,LMS_BOOKING,CORR-LOAN-001820,EVT-LOAN-001820
LOAN-001825,894157,SUCCESS,2024-01-15T14:25Z,UTR-LOAN-001825-871,LMS_BOOKING,CORR-LOAN-001825,EVT-LOAN-001825
LOAN-001829,299739,SUCCESS,2024-01-15T14:53Z,UTR-LOAN-001829-762,LMS_BOOKING,CORR-LOAN-001829,EVT-LOAN-001829
LOAN-001840,352927,SUCCESS,2024-01-15T11:13Z,UTR-LOAN-001840-402,LMS_BOOKING,CORR-LOAN-001840,EVT-LOAN-001840
LOAN-001847,125052,SUCCESS,2024-01-15T17:00Z,UTR-LOAN-001847-533,LMS_BOOKING,CORR-LOAN-001847,EVT-LOAN-001847
LOAN-001870,485216,SUCCESS,2024-01-15T13:31Z,UTR-LOAN-001870-53,LMS_BOOKING,CORR-LOAN-001870,EVT-LOAN-001870
LOAN-001883,791410,SUCCESS,2024-01-15T13:49Z,UTR-LOAN-001883-938,LMS_BOOKING,CORR-LOAN-001883,EVT-LOAN-001883
LOAN-001884,652180,SUCCESS,2024-01-15T10:44Z,UTR-LOAN-001884-751,LMS_BOOKING,CORR-LOAN-001884,EVT-LOAN-001884
LOAN-001890,139228,SUCCESS,2024-01-15T17:41Z,UTR-LOAN-001890-847,LMS_BOOKING,CORR-LOAN-001890,EVT-LOAN-001890
LOAN-001898,216528,SUCCESS,2024-01-15T13:11Z,UTR-LOAN-001898-652,LMS_BOOKING,CORR-LOAN-001898,EVT-LOAN-001898
LOAN-001900,195914,SUCCESS,2024-01-15T12:45Z,UTR-LOAN-001900-604,LMS_BOOKING,CORR-LOAN-001900,EVT-LOAN-001900
LOAN-001901,616361,SUCCESS,2024-01-15T16:38Z,UTR-LOAN-001901-330,LMS_BOOKING,CORR-LOAN-001901,EVT-LOAN-001901
LOAN-001910,319675,SUCCESS,2024-01-15T16:41Z,UTR-LOAN-001910-115,LMS_BOOKING,CORR-LOAN-001910,EVT-LOAN-001910
LOAN-001916,475296,SUCCESS,2024-01-15T13:19Z,UTR-LOAN-001916-975,LMS_BOOKING,CORR-LOAN-001916,EVT-LOAN-001916
LOAN-001919,116062,SUCCESS,2024-01-15T12:05Z,UTR-LOAN-001919-865,LMS_BOOKING,CORR-LOAN-001919,EVT-LOAN-001919
LOAN-001921,998614,SUCCESS,2024-01-15T10:34Z,UTR-LOAN-001921-127,LMS_BOOKING,CORR-LOAN-001921,EVT-LOAN-001921
LOAN-001923,270325,SUCCESS,2024-01-15T15:49Z,UTR-LOAN-001923-636,LMS_BOOKING,CORR-LOAN-001923,EVT-LOAN-001923
LOAN-001959,522926,SUCCESS,2024-01-15T17:37Z,UTR-LOAN-001959-872,LMS_BOOKING,CORR-LOAN-001959,EVT-LOAN-001959
LOAN-001965,485319,SUCCESS,2024-01-15T15:55Z,UTR-LOAN-001965-38,LMS_BOOKING,CORR-LOAN-001965,EVT-LOAN-001965
LOAN-001981,560536,SUCCESS,2024-01-15T11:06Z,UTR-LOAN-001981-604,LMS_BOOKING,CORR-LOAN-001981,EVT-LOAN-001981
LOAN-001996,540087,SUCCESS,2024-01-15T16:09Z,UTR-LOAN-001996-143,LMS_BOOKING,CORR-LOAN-001996,EVT-LOAN-001996
