# batch_id=B-PARTNER_BETA-LMS-20240117,partner_code=PARTNER_BETA,business_date=2024-01-17,declared_count=233,declared_amount_paise=135058256
loan_reference,amount_paise,status,timestamp,utr_reference,event_type,correlation_id,business_event_id
LOAN-001481,271848,SUCCESS,2024-01-17T13:51Z,UTR-LOAN-001481-735,LMS_BOOKING,CORR-LOAN-001481,EVT-LOAN-001481
LOAN-001499,610324,SUCCESS,2024-01-17T11:02Z,UTR-LOAN-001499-327,LMS_BOOKING,CORR-LOAN-001499,EVT-LOAN-001499
LOAN-001502,787978,SUCCESS,2024-01-17T17:45Z,UTR-LOAN-001502-89,LMS_BOOKING,CORR-LOAN-001502,EVT-LOAN-001502
LOAN-001512,967888,SUCCESS,2024-01-17T09:52Z,UTR-LOAN-001512-497,LMS_BOOKING,CORR-LOAN-001512,EVT-LOAN-001512
LOAN-001517,527102,SUCCESS,2024-01-17T09:56Z,UTR-LOAN-001517-752,LMS_BOOKING,CORR-LOAN-001517,EVT-LOAN-001517
LOAN-001535,389541,SUCCESS,2024-01-17T15:24Z,UTR-LOAN-001535-983,LMS_BOOKING,CORR-LOAN-001535,EVT-LOAN-001535
LOAN-001541,652400,SUCCESS,2024-01-17T11:56Z,UTR-LOAN-001541-364,LMS_BOOKING,CORR-LOAN-001541,EVT-LOAN-001541
LOAN-001547,270276,SUCCESS,2024-01-17T13:48Z,UTR-LOAN-001547-426,LMS_BOOKING,CORR-LOAN-001547,EVT-LOAN-001547
LOAN-001548,313376,SUCCESS,2024-01-17T17:00Z,UTR-LOAN-001548-464,LMS_BOOKING,CORR-LOAN-001548,EVT-LOAN-001548
LOAN-001550,929687,SUCCESS,2024-01-17T15:27Z,UTR-LOAN-001550-159,LMS_BOOKING,CORR-LOAN-001550,EVT-LOAN-001550
LOAN-001556,433821,SUCCESS,2024-01-17T11:24Z,UTR-LOAN-001556-914,LMS_BOOKING,CORR-LOAN-001556,EVT-LOAN-001556
LOAN-001558,964142,SUCCESS,2024-01-17T12:49Z,UTR-LOAN-001558-552,LMS_BOOKING,CORR-LOAN-001558,EVT-LOAN-001558
LOAN-001581,676652,SUCCESS,2024-01-17T16:29Z,UTR-LOAN-001581-316,LMS_BOOKING,CORR-LOAN-001581,EVT-LOAN-001581
LOAN-001587,121204,SUCCESS,2024-01-17T11:42Z,UTR-LOAN-001587-491,LMS_BOOKING,CORR-LOAN-001587,EVT-LOAN-001587
LOAN-001597,298000,SUCCESS,2024-01-17T17:56Z,UTR-LOAN-001597-454,LMS_BOOKING,CORR-LOAN-001597,EVT-LOAN-001597
LOAN-001603,903497,SUCCESS,2024-01-17T14:56Z,UTR-LOAN-001603-975,LMS_BOOKING,CORR-LOAN-001603,EVT-LOAN-001603
LOAN-001604,664193,SUCCESS,2024-01-17T17:23Z,UTR-LOAN-001604-415,LMS_BOOKING,CORR-LOAN-001604,EVT-LOAN-001604
LOAN-001606,683056,SUCCESS,2024-01-17T17:59Z,UTR-LOAN-001606-622,LMS_BOOKING,CORR-LOAN-001606,EVT-LOAN-001606
LOAN-001618,300666,SUCCESS,2024-01-17T16:30Z,UTR-LOAN-001618-498,LMS_BOOKING,CORR-LOAN-001618,EVT-LOAN-001618
LOAN-001629,378731,SUCCESS,2024-01-17T15:25Z,UTR-LOAN-001629-348,LMS_BOOKING,CORR-LOAN-001629,EVT-LOAN-001629
LOAN-001630,142583,SUCCESS,2024-01-17T14:28Z,UTR-LOAN-001630-265,LMS_BOOKING,CORR-LOAN-001630,EVT-LOAN-001630
LOAN-001633,737039,SUCCESS,2024-01-17T13:13Z,UTR-LOAN-001633-789,LMS_BOOKING,CORR-LOAN-001633,EVT-LOAN-001633
LOAN-001634,883042,SUCCESS,2024-01-17T15:41Z,UTR-LOAN-001634-613,LMS_BOOKING,CORR-LOAN-001634,EVT-LOAN-001634
LOAN-001638,846398,SUCCESS,2024-01-17T12:58Z,UTR-LOAN-001638-998,LMS_BOOKING,CORR-LOAN-001638,EVT-LOAN-001638
LOAN-001641,201286,SUCCESS,2024-01-17T10:25Z,UTR-LOAN-001641-327,LMS_BOOKING,CORR-LOAN-001641,EVT-LOAN-001641
LOAN-001642,106545,SUCCESS,2024-01-17T10:47Z,UTR-LOAN-001642-606,LMS_BOOKING,CORR-LOAN-001642,EVT-LOAN-001642
LOAN-001657,695489,SUCCESS,2024-01-17T10:25Z,UTR-LOAN-001657-879,LMS_BOOKING,CORR-LOAN-001657,EVT-LOAN-001657
LOAN-001668,519096,SUCCESS,2024-01-17T14:24Z,UTR-LOAN-001668-289,LMS_BOOKING,CORR-LOAN-001668,EVT-LOAN-001668
LOAN-001670,744911,SUCCESS,2024-01-17T15:05Z,UTR-LOAN-001670-679,LMS_BOOKING,CORR-LOAN-001670,EVT-LOAN-001670
LOAN-001711,743753,SUCCESS,2024-01-17T13:46Z,UTR-LOAN-001711-939,LMS_BOOKING,CORR-LOAN-001711,EVT-LOAN-001711
LOAN-001714,422062,SUCCESS,2024-01-17T17:26Z,UTR-LOAN-001714-552,LMS_BOOKING,CORR-LOAN-001714,EVT-LOAN-001714
LOAN-001723,167232,SUCCESS,2024-01-17T18:21Z,UTR-LOAN-001723-277,LMS_BOOKING,CORR-LOAN-001723,EVT-LOAN-001723
LOAN-001726,128909,SUCCESS,2024-01-17T14:59Z,UTR-LOAN-001726-64,LMS_BOOKING,CORR-LOAN-001726,EVT-LOAN-001726
LOAN-001733,247675,SUCCESS,2024-01-17T12:12Z,UTR-LOAN-001733-950,LMS_BOOKING,CORR-LOAN-001733,EVT-LOAN-001733
LOAN-001766,966477,SUCCESS,2024-01-17T13:08Z,UTR-LOAN-001766-448,LMS_BOOKING,CORR-LOAN-001766,EVT-LOAN-001766
LOAN-001800,725506,SUCCESS,2024-01-17T10:45Z,UTR-LOAN-001800-958,LMS_BOOKING,CORR-LOAN-001800,EVT-LOAN-001800
LOAN-001817,553047,SUCCESS,2024-01-17T18:41Z,UTR-LOAN-001817-281,LMS_BOOKING,CORR-LOAN-001817,EVT-LOAN-001817
LOAN-001834,663284,SUCCESS,2024-01-17T11:59Z,UTR-LOAN-001834-841,LMS_BOOKING,CORR-LOAN-001834,EVT-LOAN-001834
LOAN-001841,759717,SUCCESS,2024-01-17T17:10Z,UTR-LOAN-001841-750,LMS_BOOKING,CORR-LOAN-001841,EVT-LOAN-001841
LOAN-001842,164399,SUCCESS,2024-01-17T16:11Z,UTR-LOAN-001842-409,LMS_BOOKING,CORR-LOAN-001842,EVT-LOAN-001842
LOAN-001874,540461,SUCCESS,2024-01-17T13:21Z,UTR-LOAN-001874-44,LMS_BOOKING,CORR-LOAN-001874,EVT-LOAN-001874
LOAN-001887,708569,SUCCESS,2024-01-17T16:01Z,UTR-LOAN-001887-9,LMS_BOOKING,CORR-LOAN-001887,EVT-LOAN-001887
LOAN-001893,774768,SUCCESS,2024-01-17T10:25Z,UTR-LOAN-001893-610,LMS_BOOKING,CORR-LOAN-001893,EVT-LOAN-001893
LOAN-001894,957147,SUCCESS,2024-01-17T14:46Z,UTR-LOAN-001894-850,LMS_BOOKING,CORR-LOAN-001894,EVT-LOAN-001894
LOAN-001897,191148,SUCCESS,2024-01-17T13:53Z,UTR-LOAN-001897-118,LMS_BOOKING,CORR-LOAN-001897,EVT-LOAN-001897
LOAN-001911,687939,SUCCESS,2024-01-17T11:42Z,UTR-LOAN-001911-573,LMS_BOOKING,CORR-LOAN-001911,EVT-LOAN-001911
LOAN-001912,537674,SUCCESS,2024-01-17T17:28Z,UTR-LOAN-001912-693,LMS_BOOKING,CORR-LOAN-001912,EVT-LOAN-001912
LOAN-001913,173615,SUCCESS,2024-01-17T14:44Z,UTR-LOAN-001913-862,LMS_BOOKING,CORR-LOAN-001913,EVT-LOAN-001913
LOAN-001926,196923,SUCCESS,2024-01-17T17:01Z,UTR-LOAN-001926-3,LMS_BOOKING,CORR-LOAN-001926,EVT-LOAN-001926
LOAN-001928,600425,SUCCESS,2024-01-17T11:51Z,UTR-LOAN-001928-127,LMS_BOOKING,CORR-LOAN-001928,EVT-LOAN-001928
LOAN-001942,449020,SUCCESS,2024-01-17T14:14Z,UTR-LOAN-001942-954,LMS_BOOKING,CORR-LOAN-001942,EVT-LOAN-001942
LOAN-001951,975398,SUCCESS,2024-01-17T10:57Z,UTR-LOAN-001951-50,LMS_BOOKING,CORR-LOAN-001951,EVT-LOAN-001951
LOAN-001955,205892,SUCCESS,2024-01-17T14:16Z,UTR-LOAN-001955-461,LMS_BOOKING,CORR-LOAN-001955,EVT-LOAN-001955
LOAN-001958,111038,SUCCESS,2024-01-17T12:57Z,UTR-LOAN-001958-703,LMS_BOOKING,CORR-LOAN-001958,EVT-LOAN-001958
LOAN-001963,569510,SUCCESS,2024-01-17T13:43Z,UTR-LOAN-001963-120,LMS_BOOKING,CORR-LOAN-001963,EVT-LOAN-001963
LOAN-001979,726031,SUCCESS,2024-01-17T11:26Z,UTR-LOAN-001979-130,LMS_BOOKING,CORR-LOAN-001979,EVT-LOAN-001979
LOAN-001980,665182,SUCCESS,2024-01-17T14:14Z,UTR-LOAN-001980-987,LMS_BOOKING,CORR-LOAN-001980,EVT-LOAN-001980
LOAN-001982,267285,SUCCESS,2024-01-17T12:06Z,UTR-LOAN-001982-903,LMS_BOOKING,CORR-LOAN-001982,EVT-LOAN-001982
LOAN-002000,484849,SUCCESS,2024-01-17T17:31Z,UTR-LOAN-002000-4,LMS_BOOKING,CORR-LOAN-002000,EVT-LOAN-002000
